composer,composerLabel,birth,death,countryLabel
http://www.wikidata.org/entity/Q354508,Sun Ra,1914-05-22T00:00:00Z,1993-05-30T00:00:00Z,United States
http://www.wikidata.org/entity/Q354523,Thomas of Celano,1190-01-01T00:00:00Z,1260-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q354542,Ray Brown,1926-10-13T00:00:00Z,2002-07-02T00:00:00Z,United States
http://www.wikidata.org/entity/Q354565,Boyd Bennett,1924-12-07T00:00:00Z,2002-06-02T00:00:00Z,United States
http://www.wikidata.org/entity/Q354813,Notker the Stammerer,0840-01-01T00:00:00Z,0912-04-11T00:00:00Z,Carolingian Empire
http://www.wikidata.org/entity/Q354883,Earl Hines,1903-12-28T00:00:00Z,1983-04-22T00:00:00Z,United States
http://www.wikidata.org/entity/Q354892,Tim Hagans,1954-08-19T00:00:00Z,,United States
http://www.wikidata.org/entity/Q354927,David Popper,1843-06-18T00:00:00Z,1913-08-07T00:00:00Z,Hungary
http://www.wikidata.org/entity/Q354927,David Popper,1843-06-18T00:00:00Z,1913-08-07T00:00:00Z,Austrian Empire
http://www.wikidata.org/entity/Q354927,David Popper,1843-06-18T00:00:00Z,1913-08-07T00:00:00Z,Cisleithania
http://www.wikidata.org/entity/Q354947,Giovanni Legrenzi,1626-08-12T00:00:00Z,1690-05-27T00:00:00Z,Republic of Venice
http://www.wikidata.org/entity/Q354954,Jeff Wayne,1943-07-01T00:00:00Z,,United States
http://www.wikidata.org/entity/Q354984,Chris Tsangarides,1956-08-17T00:00:00Z,2018-01-07T00:00:00Z,United Kingdom
http://www.wikidata.org/entity/Q355009,Jackson Browne,1948-10-09T00:00:00Z,,United States
http://www.wikidata.org/entity/Q355191,Bernardo Pasquini,1637-12-07T00:00:00Z,1710-11-22T00:00:00Z,
http://www.wikidata.org/entity/Q355191,Bernardo Pasquini,1637-12-08T00:00:00Z,1710-11-22T00:00:00Z,
http://www.wikidata.org/entity/Q355341,Mana,1969-03-19T00:00:00Z,,Japan
http://www.wikidata.org/entity/Q355382,Midge Ure,1953-10-10T00:00:00Z,,United Kingdom
http://www.wikidata.org/entity/Q355411,Luca Turilli,1972-03-05T00:00:00Z,,Italy
http://www.wikidata.org/entity/Q355481,Erskine Hawkins,1914-07-26T00:00:00Z,1993-11-11T00:00:00Z,United States
http://www.wikidata.org/entity/Q355489,Fats Sadi,1927-10-23T00:00:00Z,2009-02-20T00:00:00Z,Belgium
http://www.wikidata.org/entity/Q355512,Victor Wooten,1964-09-11T00:00:00Z,,United States
http://www.wikidata.org/entity/Q355738,Alejandro Planchart,1935-07-29T00:00:00Z,2019-04-28T00:00:00Z,United States
http://www.wikidata.org/entity/Q355738,Alejandro Planchart,1935-07-29T00:00:00Z,2019-04-28T00:00:00Z,Venezuela
http://www.wikidata.org/entity/Q355978,Antal Doráti,1906-04-09T00:00:00Z,1988-11-13T00:00:00Z,Hungary
http://www.wikidata.org/entity/Q355978,Antal Doráti,1906-04-09T00:00:00Z,1988-11-13T00:00:00Z,United States
http://www.wikidata.org/entity/Q356083,Tony Coe,1934-11-29T00:00:00Z,2023-03-16T00:00:00Z,United Kingdom
http://www.wikidata.org/entity/Q356151,Julius Fučík,1872-07-18T00:00:00Z,1916-09-25T00:00:00Z,Cisleithania
http://www.wikidata.org/entity/Q356164,George Schuller,1958-12-29T00:00:00Z,,United States
http://www.wikidata.org/entity/Q356176,Joe Newman,1922-09-07T00:00:00Z,1992-07-04T00:00:00Z,United States
http://www.wikidata.org/entity/Q356187,Brad Mehldau,1970-08-23T00:00:00Z,,United States
http://www.wikidata.org/entity/Q356234,Rudolf Mengelberg,1892-02-01T00:00:00Z,1959-10-13T00:00:00Z,Germany
http://www.wikidata.org/entity/Q356234,Rudolf Mengelberg,1892-02-01T00:00:00Z,1959-10-13T00:00:00Z,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q356305,Jamie Cullum,1979-08-20T00:00:00Z,,United Kingdom
http://www.wikidata.org/entity/Q356375,Loren Bouchard,1969-10-10T00:00:00Z,,United States
http://www.wikidata.org/entity/Q356490,Charlie Christian,1916-07-29T00:00:00Z,1942-03-02T00:00:00Z,United States
http://www.wikidata.org/entity/Q356499,Michael Tippett,1905-01-02T00:00:00Z,1998-01-08T00:00:00Z,United Kingdom
http://www.wikidata.org/entity/Q356509,Raimbaut de Vaqueiras,1155-01-01T00:00:00Z,1207-09-11T00:00:00Z,
http://www.wikidata.org/entity/Q356552,Ariel Ramírez,1921-09-04T00:00:00Z,2010-02-18T00:00:00Z,Argentina
http://www.wikidata.org/entity/Q356685,Max Bennett,1928-05-24T00:00:00Z,2018-09-14T00:00:00Z,United States
http://www.wikidata.org/entity/Q356687,Karel Svoboda,1938-12-19T00:00:00Z,2007-01-28T00:00:00Z,Czech Republic
http://www.wikidata.org/entity/Q356687,Karel Svoboda,1938-12-19T00:00:00Z,2007-01-28T00:00:00Z,Czechoslovakia
http://www.wikidata.org/entity/Q356715,Benny Carter,1907-08-08T00:00:00Z,2003-07-12T00:00:00Z,United States
http://www.wikidata.org/entity/Q356739,Minoru Mukaiya,1956-10-20T00:00:00Z,,Japan
http://www.wikidata.org/entity/Q356745,Billy Ocean,1950-01-21T00:00:00Z,,United Kingdom
http://www.wikidata.org/entity/Q356745,Billy Ocean,1950-01-21T00:00:00Z,,Trinidad and Tobago
http://www.wikidata.org/entity/Q362939,Adolf Kissling,1875-01-01T00:00:00Z,1955-01-01T00:00:00Z,Germany
http://www.wikidata.org/entity/Q363011,Francesco Rasi,1574-05-24T00:00:00Z,1621-11-30T00:00:00Z,
http://www.wikidata.org/entity/Q363019,Adrian Belew,1949-12-23T00:00:00Z,,United States
http://www.wikidata.org/entity/Q363063,Spiridon Xyndas,1812-06-08T00:00:00Z,1896-11-25T00:00:00Z,Greece
http://www.wikidata.org/entity/Q363181,Adolf Lohmann,1907-01-10T00:00:00Z,1983-10-19T00:00:00Z,Germany
http://www.wikidata.org/entity/Q363224,Adolf Ludwig Agathon von Parpart,1806-11-13T00:00:00Z,1867-12-20T00:00:00Z,Germany
http://www.wikidata.org/entity/Q363241,Patrick Doyle,1953-04-06T00:00:00Z,,United Kingdom
http://www.wikidata.org/entity/Q363265,Lucho Bermúdez,1912-01-25T00:00:00Z,1994-04-23T00:00:00Z,Colombia
http://www.wikidata.org/entity/Q363281,Eddie DeLange,1904-01-15T00:00:00Z,1949-07-13T00:00:00Z,United States
http://www.wikidata.org/entity/Q363320,Lee Ritenour,1952-01-11T00:00:00Z,,United States
http://www.wikidata.org/entity/Q363422,Adolf Mišek,1875-08-29T00:00:00Z,1955-10-20T00:00:00Z,Czechoslovakia
http://www.wikidata.org/entity/Q363447,André Casanova,1919-10-12T00:00:00Z,2009-03-07T00:00:00Z,France
http://www.wikidata.org/entity/Q363462,Adolf Müller junior,1839-10-15T00:00:00Z,1901-12-13T00:00:00Z,
http://www.wikidata.org/entity/Q363462,Adolf Müller junior,1839-11-15T00:00:00Z,1901-12-13T00:00:00Z,
http://www.wikidata.org/entity/Q363462,Adolf Müller junior,1839-10-15T00:00:00Z,1901-12-14T00:00:00Z,
http://www.wikidata.org/entity/Q363462,Adolf Müller junior,1839-11-15T00:00:00Z,1901-12-14T00:00:00Z,
http://www.wikidata.org/entity/Q363465,Adolf Müller,1801-10-07T00:00:00Z,1886-07-29T00:00:00Z,Hungary
http://www.wikidata.org/entity/Q363466,Bob Wilber,1928-03-15T00:00:00Z,2019-08-04T00:00:00Z,United States
http://www.wikidata.org/entity/Q363480,Adolf Neuendorff,1843-06-13T00:00:00Z,1897-12-04T00:00:00Z,United States
http://www.wikidata.org/entity/Q363480,Adolf Neuendorff,1843-06-13T00:00:00Z,1897-12-04T00:00:00Z,Hamburg
http://www.wikidata.org/entity/Q363516,Harry Sacksioni,1950-10-23T00:00:00Z,,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q363577,Joaquín Sabina,1949-02-12T00:00:00Z,,Spain
http://www.wikidata.org/entity/Q363596,Tim Skold,1966-12-14T00:00:00Z,,Sweden
http://www.wikidata.org/entity/Q363698,Johnny Mercer,1909-11-18T00:00:00Z,1976-06-25T00:00:00Z,United States
http://www.wikidata.org/entity/Q363714,Jimmy Blythe,1901-05-20T00:00:00Z,1931-06-14T00:00:00Z,United States
http://www.wikidata.org/entity/Q363714,Jimmy Blythe,1901-05-20T00:00:00Z,1931-06-26T00:00:00Z,United States
http://www.wikidata.org/entity/Q363733,Flores Chaviano,1946-12-10T00:00:00Z,,Cuba
http://www.wikidata.org/entity/Q363763,Paul Tanner,1917-10-15T00:00:00Z,2013-02-05T00:00:00Z,United States
http://www.wikidata.org/entity/Q363805,Tugdual Menon,1600-01-01T00:00:00Z,1567-01-01T00:00:00Z,France
http://www.wikidata.org/entity/Q363853,Alfred Janson,1937-03-10T00:00:00Z,2019-05-19T00:00:00Z,Norway
http://www.wikidata.org/entity/Q363867,Frankie Carle,1903-03-25T00:00:00Z,2001-03-07T00:00:00Z,United States
http://www.wikidata.org/entity/Q363908,Cecil Taylor,1929-03-25T00:00:00Z,2018-04-05T00:00:00Z,United States
http://www.wikidata.org/entity/Q364003,Will Bradley,1912-07-12T00:00:00Z,1989-07-15T00:00:00Z,United States
http://www.wikidata.org/entity/Q364020,Étienne Méhul,1763-06-22T00:00:00Z,1817-10-18T00:00:00Z,France
http://www.wikidata.org/entity/Q364020,Étienne Méhul,1763-06-23T00:00:00Z,1817-10-18T00:00:00Z,France
http://www.wikidata.org/entity/Q364060,Adolf Sandberger,1864-12-19T00:00:00Z,1943-01-14T00:00:00Z,German Reich
http://www.wikidata.org/entity/Q364093,Adolf Scherzer,1815-11-04T00:00:00Z,1864-03-21T00:00:00Z,Kingdom of Bavaria
http://www.wikidata.org/entity/Q364102,Adolf Schimon,1820-02-29T00:00:00Z,1887-06-21T00:00:00Z,Germany
http://www.wikidata.org/entity/Q364109,Boris Parsadanian,1925-05-14T00:00:00Z,1997-05-14T00:00:00Z,Estonia
http://www.wikidata.org/entity/Q364109,Boris Parsadanian,1925-05-14T00:00:00Z,1997-05-14T00:00:00Z,Soviet Union
http://www.wikidata.org/entity/Q364114,Juhan Simm,1885-08-12T00:00:00Z,1959-12-20T00:00:00Z,Estonia
http://www.wikidata.org/entity/Q364114,Juhan Simm,1885-08-12T00:00:00Z,1959-12-20T00:00:00Z,Soviet Union
http://www.wikidata.org/entity/Q364121,Jean Absil,1893-10-23T00:00:00Z,1974-02-02T00:00:00Z,Belgium
http://www.wikidata.org/entity/Q364124,Leo Robin,1900-04-06T00:00:00Z,1984-12-29T00:00:00Z,United States
http://www.wikidata.org/entity/Q364131,Bob Seger,1945-05-06T00:00:00Z,,United States
http://www.wikidata.org/entity/Q364143,Burton Lane,1912-02-02T00:00:00Z,1997-01-05T00:00:00Z,United States
http://www.wikidata.org/entity/Q364163,Ralph Rainger,1901-10-07T00:00:00Z,1942-10-23T00:00:00Z,United States
http://www.wikidata.org/entity/Q364179,Fritz Reiner,1888-12-19T00:00:00Z,1963-11-15T00:00:00Z,Hungary
http://www.wikidata.org/entity/Q364179,Fritz Reiner,1888-12-19T00:00:00Z,1963-11-15T00:00:00Z,United States
http://www.wikidata.org/entity/Q364179,Fritz Reiner,1888-12-19T00:00:00Z,1963-11-15T00:00:00Z,Austria–Hungary
http://www.wikidata.org/entity/Q364344,Adolf Stähli,1925-06-02T00:00:00Z,1999-05-31T00:00:00Z,Switzerland
http://www.wikidata.org/entity/Q364432,Adolf Vančura,1900-06-11T00:00:00Z,1967-01-09T00:00:00Z,Austria
http://www.wikidata.org/entity/Q364440,Adolf Vedro,1890-10-16T00:00:00Z,1944-09-27T00:00:00Z,Estonia
http://www.wikidata.org/entity/Q364447,Adolf Vogl,1873-12-18T00:00:00Z,1961-02-02T00:00:00Z,German Reich
http://www.wikidata.org/entity/Q364481,Adolf Wallnöfer,1854-04-26T00:00:00Z,1946-06-09T00:00:00Z,Austria
http://www.wikidata.org/entity/Q364533,Adolf Wiklund,1879-06-05T00:00:00Z,1950-04-02T00:00:00Z,Sweden
http://www.wikidata.org/entity/Q364570,Adolf Wohlauer,1893-11-02T00:00:00Z,1943-01-29T00:00:00Z,German Reich
http://www.wikidata.org/entity/Q364597,Louis de Caix d'Hervelois,1680-01-01T00:00:00Z,1759-10-18T00:00:00Z,France
http://www.wikidata.org/entity/Q364631,George S. Clinton,1947-06-17T00:00:00Z,,United States
http://www.wikidata.org/entity/Q364638,Adolf Wölfli,1864-02-29T00:00:00Z,1930-11-06T00:00:00Z,Switzerland
http://www.wikidata.org/entity/Q364700,Malcolm Goldstein,1936-03-27T00:00:00Z,,United States
http://www.wikidata.org/entity/Q364740,Adolf von Doß,1825-09-10T00:00:00Z,1886-08-13T00:00:00Z,Germany
http://www.wikidata.org/entity/Q364781,Lee Hazlewood,1929-07-09T00:00:00Z,2007-08-04T00:00:00Z,United States
http://www.wikidata.org/entity/Q364835,Tristram Cary,1925-05-14T00:00:00Z,2008-04-24T00:00:00Z,United Kingdom
http://www.wikidata.org/entity/Q364835,Tristram Cary,1925-05-14T00:00:00Z,2008-04-24T00:00:00Z,Australia
http://www.wikidata.org/entity/Q364841,Curtis Amy,1929-10-11T00:00:00Z,2002-06-05T00:00:00Z,United States
http://www.wikidata.org/entity/Q364854,Christian Sinding,1856-01-11T00:00:00Z,1941-12-03T00:00:00Z,Norway
http://www.wikidata.org/entity/Q364864,Mike Mills,1958-12-17T00:00:00Z,,United States
http://www.wikidata.org/entity/Q364868,Gregor Piatigorsky,1903-04-17T00:00:00Z,1976-08-06T00:00:00Z,United States
http://www.wikidata.org/entity/Q364868,Gregor Piatigorsky,1903-04-17T00:00:00Z,1976-08-06T00:00:00Z,Soviet Union
http://www.wikidata.org/entity/Q364868,Gregor Piatigorsky,1903-04-17T00:00:00Z,1976-08-06T00:00:00Z,Russian Empire
http://www.wikidata.org/entity/Q364869,Mel Collins,1947-09-05T00:00:00Z,,United Kingdom
http://www.wikidata.org/entity/Q364873,Bill Berry,1958-07-31T00:00:00Z,,United States
http://www.wikidata.org/entity/Q364881,Trevor Rabin,1954-01-13T00:00:00Z,,United States
http://www.wikidata.org/entity/Q364881,Trevor Rabin,1954-01-13T00:00:00Z,,South Africa
http://www.wikidata.org/entity/Q364983,Henri Duparc,1848-01-21T00:00:00Z,1933-02-12T00:00:00Z,France
http://www.wikidata.org/entity/Q365042,Bret Michaels,1963-03-15T00:00:00Z,,United States
http://www.wikidata.org/entity/Q365071,Adolfo Fumagalli,1828-10-19T00:00:00Z,1856-05-03T00:00:00Z,
http://www.wikidata.org/entity/Q365104,Adolfo Mejía,1905-02-05T00:00:00Z,1973-07-06T00:00:00Z,Colombia
http://www.wikidata.org/entity/Q365104,Adolfo Mejía,1905-02-05T00:00:00Z,1973-07-07T00:00:00Z,Colombia
http://www.wikidata.org/entity/Q365199,Victor Young,1900-08-08T00:00:00Z,1956-11-10T00:00:00Z,United States
http://www.wikidata.org/entity/Q365235,Graeme Bell,1914-09-07T00:00:00Z,2012-06-13T00:00:00Z,Australia
http://www.wikidata.org/entity/Q365243,Terry Riley,1935-06-24T00:00:00Z,,United States
http://www.wikidata.org/entity/Q365270,Bruce Haack,1931-05-04T00:00:00Z,1988-09-26T00:00:00Z,Canada
http://www.wikidata.org/entity/Q365281,Aleandro Baldi,1959-04-11T00:00:00Z,,Italy
http://www.wikidata.org/entity/Q365287,Adolph Brodsky,1851-04-02T00:00:00Z,1929-01-22T00:00:00Z,Soviet Union
http://www.wikidata.org/entity/Q365287,Adolph Brodsky,1851-04-02T00:00:00Z,1929-01-22T00:00:00Z,Russian Empire
http://www.wikidata.org/entity/Q365310,Adolph Deutsch,1897-10-20T00:00:00Z,1980-01-01T00:00:00Z,United States
http://www.wikidata.org/entity/Q365310,Adolph Deutsch,1897-10-20T00:00:00Z,1980-01-01T00:00:00Z,United Kingdom
http://www.wikidata.org/entity/Q365400,Arsenie Todiraș,1983-07-22T00:00:00Z,,Moldova
http://www.wikidata.org/entity/Q365433,Adolph Kurt Böhm,1926-06-27T00:00:00Z,2020-02-03T00:00:00Z,Germany
http://www.wikidata.org/entity/Q365458,Adolph Methfessel,1807-03-07T00:00:00Z,1878-11-17T00:00:00Z,Germany
http://www.wikidata.org/entity/Q365478,Hank Marvin,1941-10-28T00:00:00Z,,United Kingdom
http://www.wikidata.org/entity/Q365488,Albe Vidaković,1914-10-01T00:00:00Z,1964-04-18T00:00:00Z,Croatia
http://www.wikidata.org/entity/Q365488,Albe Vidaković,1914-10-02T00:00:00Z,1964-04-18T00:00:00Z,Croatia
http://www.wikidata.org/entity/Q365555,Josef Rheinberger,1839-03-17T00:00:00Z,1901-11-25T00:00:00Z,Liechtenstein
http://www.wikidata.org/entity/Q365557,Rodolphus Agricola,1443-09-06T00:00:00Z,1485-10-27T00:00:00Z,Habsburg Netherlands
http://www.wikidata.org/entity/Q365557,Rodolphus Agricola,1444-02-17T00:00:00Z,1485-10-27T00:00:00Z,Habsburg Netherlands
http://www.wikidata.org/entity/Q365557,Rodolphus Agricola,1443-09-06T00:00:00Z,1485-11-06T00:00:00Z,Habsburg Netherlands
http://www.wikidata.org/entity/Q365557,Rodolphus Agricola,1444-02-17T00:00:00Z,1485-11-06T00:00:00Z,Habsburg Netherlands
http://www.wikidata.org/entity/Q218299,Zofia Jasnota,1949-01-01T00:00:00Z,,Poland
http://www.wikidata.org/entity/Q218633,Vasily Pashkevich,1742-01-01T00:00:00Z,1797-03-09T00:00:00Z,Russian Empire
http://www.wikidata.org/entity/Q218686,David Cage,1969-06-09T00:00:00Z,,France
http://www.wikidata.org/entity/Q218920,Zoltán Gárdonyi,1906-04-25T00:00:00Z,1986-06-27T00:00:00Z,Hungary
http://www.wikidata.org/entity/Q218925,Zoltán Göncz,1958-07-23T00:00:00Z,,Hungary
http://www.wikidata.org/entity/Q218958,Zoltán Kocsis,1952-05-30T00:00:00Z,2016-11-06T00:00:00Z,Hungary
http://www.wikidata.org/entity/Q219005,Zoltán Peskó,1937-02-15T00:00:00Z,2020-03-31T00:00:00Z,Hungary
http://www.wikidata.org/entity/Q219031,Zoltán Székely,1903-12-08T00:00:00Z,2001-10-05T00:00:00Z,Canada
http://www.wikidata.org/entity/Q219031,Zoltán Székely,1903-12-08T00:00:00Z,2001-10-05T00:00:00Z,Hungary
http://www.wikidata.org/entity/Q441978,Leonardo De Lorenzo,1875-08-29T00:00:00Z,1962-07-29T00:00:00Z,Kingdom of Italy
http://www.wikidata.org/entity/Q442117,Tom Moulton,1940-11-29T00:00:00Z,,United States
http://www.wikidata.org/entity/Q442198,Louise Farrenc,1804-05-31T00:00:00Z,1875-09-15T00:00:00Z,France
http://www.wikidata.org/entity/Q442207,Gillian Welch,1967-10-02T00:00:00Z,,United States
http://www.wikidata.org/entity/Q442277,Sebastian Lee,1805-12-24T00:00:00Z,1887-01-04T00:00:00Z,Hamburg
http://www.wikidata.org/entity/Q442474,Diana L. Paxson,1943-02-20T00:00:00Z,,United States
http://www.wikidata.org/entity/Q442479,Carlo Domeniconi,1947-02-20T00:00:00Z,,Italy
http://www.wikidata.org/entity/Q442656,Barış Manço,1943-01-02T00:00:00Z,1999-02-01T00:00:00Z,Turkey
http://www.wikidata.org/entity/Q442697,Emma,1984-05-25T00:00:00Z,,Italy
http://www.wikidata.org/entity/Q442711,Bruno Pelletier,1962-08-07T00:00:00Z,,Canada
http://www.wikidata.org/entity/Q442721,Kendall Schmidt,1990-11-02T00:00:00Z,,United States
http://www.wikidata.org/entity/Q442789,David Byron,1947-01-29T00:00:00Z,1985-02-28T00:00:00Z,United Kingdom
http://www.wikidata.org/entity/Q442832,Pantha du Prince,1975-01-15T00:00:00Z,,Germany
http://www.wikidata.org/entity/Q442879,Marilyn Bergman,1929-11-10T00:00:00Z,2022-01-08T00:00:00Z,United States
http://www.wikidata.org/entity/Q442932,Matthias Menck,2000-01-01T00:00:00Z,,Germany
http://www.wikidata.org/entity/Q442953,Paal Nilssen-Love,1974-12-24T00:00:00Z,,Norway
http://www.wikidata.org/entity/Q442963,Andrzej Panufnik,1914-09-24T00:00:00Z,1991-10-27T00:00:00Z,Poland
http://www.wikidata.org/entity/Q442963,Andrzej Panufnik,1914-09-24T00:00:00Z,1991-10-27T00:00:00Z,United Kingdom
http://www.wikidata.org/entity/Q442978,Alexander Serov,1820-01-23T00:00:00Z,1871-02-01T00:00:00Z,Russian Empire
http://www.wikidata.org/entity/Q91573,Hauschka,1966-10-11T00:00:00Z,,Germany
http://www.wikidata.org/entity/Q91587,Manfred Krug,1937-02-08T00:00:00Z,2016-10-21T00:00:00Z,Germany
http://www.wikidata.org/entity/Q91587,Manfred Krug,1937-02-08T00:00:00Z,2016-10-21T00:00:00Z,German Democratic Republic
http://www.wikidata.org/entity/Q91691,Volker David Kirchner,1942-06-25T00:00:00Z,2020-02-04T00:00:00Z,Germany
http://www.wikidata.org/entity/Q91699,Wolfgang Schmeltzl,1500-01-01T00:00:00Z,1557-01-01T00:00:00Z,Germany
http://www.wikidata.org/entity/Q91715,Josef Anton Riedl,1927-06-11T00:00:00Z,2016-03-25T00:00:00Z,Germany
http://www.wikidata.org/entity/Q91715,Josef Anton Riedl,1929-06-11T00:00:00Z,2016-03-25T00:00:00Z,Germany
http://www.wikidata.org/entity/Q91791,Martin Böttcher,1927-06-17T00:00:00Z,2019-04-19T00:00:00Z,Germany
http://www.wikidata.org/entity/Q91966,Georg Österreich,1664-03-17T00:00:00Z,1735-06-06T00:00:00Z,Germany
http://www.wikidata.org/entity/Q91973,Wolfgang Gönnenwein,1933-01-29T00:00:00Z,2015-07-26T00:00:00Z,Germany
http://www.wikidata.org/entity/Q92040,Eberhard Koebel,1907-06-22T00:00:00Z,1955-08-31T00:00:00Z,Germany
http://www.wikidata.org/entity/Q92059,Johann Evangelist Haydn,1743-12-12T00:00:00Z,1805-05-10T00:00:00Z,Germany
http://www.wikidata.org/entity/Q92059,Johann Evangelist Haydn,1743-12-23T00:00:00Z,1805-05-10T00:00:00Z,Germany
http://www.wikidata.org/entity/Q92060,Johannes Praetorius,1595-11-25T00:00:00Z,1660-07-25T00:00:00Z,Germany
http://www.wikidata.org/entity/Q92064,Christian Friedrich Witt,1660-01-01T00:00:00Z,1717-04-03T00:00:00Z,Germany
http://www.wikidata.org/entity/Q362907,Antonio Capuzzi,1755-08-01T00:00:00Z,1818-03-28T00:00:00Z,Republic of Venice
http://www.wikidata.org/entity/Q362915,Pierre Danican Philidor,1681-08-22T00:00:00Z,1731-09-01T00:00:00Z,Kingdom of France
http://www.wikidata.org/entity/Q362935,Adolf Kirchl,1858-06-16T00:00:00Z,1936-10-21T00:00:00Z,Austria
http://www.wikidata.org/entity/Q447804,Maria Teresa Agnesi Pinottini,1720-10-17T00:00:00Z,1795-01-19T00:00:00Z,
http://www.wikidata.org/entity/Q447815,Teresa Milanollo,1827-08-28T00:00:00Z,1904-10-25T00:00:00Z,Kingdom of Italy
http://www.wikidata.org/entity/Q447851,Emilie Mayer,1812-05-14T00:00:00Z,1883-04-10T00:00:00Z,Grand Duchy of Mecklenburg-Strelitz
http://www.wikidata.org/entity/Q232193,Joan Osborne,1962-07-08T00:00:00Z,,United States
http://www.wikidata.org/entity/Q232197,Dev,1989-07-02T00:00:00Z,,United States
http://www.wikidata.org/entity/Q232214,Julieta Venegas,1970-11-24T00:00:00Z,,United States
http://www.wikidata.org/entity/Q232214,Julieta Venegas,1970-11-24T00:00:00Z,,Mexico
